committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,previous_file_number,amendment_indicator,amendment_number,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,candidate_party,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,election_type,election_type_full,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,most_recent,filing_date,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00486845,LCV VICTORY FUND,2022,30G,202212089550347483,24,1670599,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1670599,N,0,STAFF TIME AND EMAILS FOR ONLINE MESSAGE (VIA DRAWDOWN),2022-11-15 00:00:00,2022-11-15 00:00:00,331.24,410.79,004,Advertising Expenses ,O,,,P80001571,"TRUMP, DONALD J.",,DONALD,J.,TRUMP,,P,IA,00,REP,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,P2024,,,,PATRICK,,COLLINS,VVAG5ARPR39,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925087,,,f,t,2022-12-08 00:00:00,MULTI-STATE IE: NATIONWIDE,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347483
C00486845,LCV VICTORY FUND,2022,12G,202210279542049028,24,1653599,REGER RESEARCH,,,,509 FRANKLIN ST NE,APT 2,WASHINGTON,DC,200171361,1653599,N,0,RESEARCH SERVICES,2022-10-18 00:00:00,2022-10-18 00:00:00,160.92,405802.26,004,Advertising Expenses ,O,X,,H0MN02134,"KISTNER, TYLER",,TYLER,,KISTNER,,H,MN,02,REP,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK9V1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715043,,,f,t,2022-10-27 00:00:00,*,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049028
C00486845,LCV VICTORY FUND,2022,M9,202209209528750808,24,1631700,REGER RESEARCH,,,,509 FRANKLIN ST NE,APT 2,WASHINGTON,DC,200171361,1631700,N,,RESEARCH SERVICES,2022-08-18 00:00:00,2022-09-06 00:00:00,294.12,269195.51,004,Advertising Expenses ,O,,,H8NM02156,"HERRELL, STELLA YVETTE",,STELLA YVETTE,,HERRELL,,H,NM,02,REP,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF3E5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546549,,,f,t,2022-09-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750808
C00486845,LCV VICTORY FUND,2022,M10,202210209537740899,24,1645598,PLUMB MARKETING,,,,2899 S SANTA FE DR,STE 2,ENGLEWOOD,CO,801109008,1645598,N,0,POSTAGE,2022-09-23 00:00:00,2022-09-27 00:00:00,19842.91,185385.26,004,Advertising Expenses ,S,,,S0CO00211,"BENNET, MICHAEL F",,MICHAEL F,,BENNET,,S,CO,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARG4A3,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804632,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740899
C00486845,LCV VICTORY FUND,2022,M9,202209209528750821,24,1631700,THREE POINT MEDIA LLC,,,,290 BROADWAY,STE 120,METHUEN,MA,018446827,1631700,N,,DIGITAL AD PRODUCTION,2022-08-31 00:00:00,2022-08-31 00:00:00,11740.41,1930129.08,004,Advertising Expenses ,S,X,,S6NV00200,"MASTO, CATHERINE CORTEZ",,CATHERINE CORTEZ,,MASTO,,S,NV,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF1G5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546574,,,f,t,2022-09-20 00:00:00,*,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750821
C00486845,LCV VICTORY FUND,2022,12G,202210279542049038,24,1653599,"THE MAREK GROUP, INC.",,,,W228N821 WESTMOUND DR,,WAUKESHA,WI,531861691,1653599,N,0,POSTAGE,2022-10-13 00:00:00,2022-10-17 00:00:00,82411.13,1756714.05,004,Advertising Expenses ,S,,,S6PA00274,"FETTERMAN, JOHN KARL",,JOHN KARL,,FETTERMAN,,S,PA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK7A3,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715064,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049038
C00486845,LCV VICTORY FUND,2022,30G,202212089550347501,24,1670599,PESCADOR PUBLIC STRATEGIES LLC,,,,4007 MCCULLOUGH AVE,STE 168,SAN ANTONIO,TX,782122420,1670599,N,0,TV AD PRODUCTION,2022-11-01 00:00:00,2022-10-29 00:00:00,16360.00,7270907.82,004,Advertising Expenses ,O,,,S2CO00241,"O'DEA, JOSEPH MATTHEW",,JOSEPH MATTHEW,,O'DEA,,S,CO,00,REP,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARN741,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925123,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347501
C00486845,LCV VICTORY FUND,2022,M10,202210209537740896,24,1645598,OTG STRATEGIES,,,,106 LANGTREE VILLAGE DR,STE 301,MOORESVILLE,NC,281177594,1645598,N,0,FIELD CANVASS CONSULTING,2022-09-01 00:00:00,2022-09-01 00:00:00,267677.00,876992.35,004,Advertising Expenses ,S,,,S2WI00441,"BARNES, MANDELA",,MANDELA,,BARNES,,S,WI,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF201,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804626,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740896
C00486845,LCV VICTORY FUND,2022,M10,202210209537740923,24,1645598,SKDKNICKERBOCKER,,,,1150 18TH ST NW,STE 800,WASHINGTON,DC,200363845,1645598,N,0,DIGITAL AD BUY,2022-09-30 00:00:00,2022-10-04 00:00:00,66779.86,1178165.40,004,Advertising Expenses ,S,,,S6PA00274,"FETTERMAN, JOHN KARL",,JOHN KARL,,FETTERMAN,,S,PA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARH0G9,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804679,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740923
C00486845,LCV VICTORY FUND,2022,M10,202210209537740871,24,1645598,HOUSE MAJORITY PAC,,,,700 13TH ST NW,,WASHINGTON,DC,200053960,1645598,N,0,POLLING,2022-09-06 00:00:00,2022-09-06 00:00:00,10000.00,368829.94,004,Advertising Expenses ,O,,,H2CT05222,"LOGAN, GEORGE S",,GEORGE S,,LOGAN,,H,CT,05,REP,C00495028,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF362,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804575,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740871
C00486845,LCV VICTORY FUND,2022,M10,202210209537740903,24,1645598,"RALSTON LAPP MEDIA, LLC",,,,1054 31ST ST NW,STE 430,WASHINGTON,DC,200076042,1645598,N,0,TV AD PRODUCTION,2022-09-20 00:00:00,2022-09-20 00:00:00,8444.12,351566.52,004,Advertising Expenses ,O,,,H2WA08182,"LARKIN, MATT MR",,MATT MR,,LARKIN,,H,WA,08,REP,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARFXA0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804640,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740903
C00486845,LCV VICTORY FUND,2022,M9,202209209528750826,24,1631700,WATERFRONT STRATEGIES,,,,3050 K ST NW,STE 100,WASHINGTON,DC,200075161,1631700,N,,TV AD BUY,2022-08-31 00:00:00,2022-09-06 00:00:00,268532.00,269195.51,004,Advertising Expenses ,O,,,H8NM02156,"HERRELL, STELLA YVETTE",,STELLA YVETTE,,HERRELL,,H,NM,02,REP,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF3F3,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546584,,,f,t,2022-09-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750826
C00486845,LCV VICTORY FUND,2022,12G,202210279542049025,24,1653599,REGER RESEARCH,,,,509 FRANKLIN ST NE,APT 2,WASHINGTON,DC,200171361,1653599,N,0,RESEARCH SERVICES,2022-10-17 00:00:00,2022-10-17 00:00:00,160.92,287453.08,004,Advertising Expenses ,S,X,,H2OR06066,"SALINAS, ANDREA",,ANDREA,,SALINAS,,H,OR,06,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK627,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715038,,,f,t,2022-10-27 00:00:00,*,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049025
C00486845,LCV VICTORY FUND,2022,M7,202207209522342375,24,1618041,REGER RESEARCH,,,,509 FRANKLIN ST NE,APT 2,WASHINGTON,DC,200171361,1618041,N,,RESEARCH SERVICES,2022-06-29 00:00:00,2022-07-01 00:00:00,420.00,431351.35,001,Administrative/Salary/Overhead Expenses ,S,,,H2MD04356,"EDWARDS, DONNA F",,DONNA F,,EDWARDS,,H,MD,04,DEM,,,,,,,,"COLLINS, PATRICK",2022-07-20 00:00:00,,,,P2022,,,,PATRICK,,COLLINS,VVAG5ARANF0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4072020221541753651,4072120221543091456,,,f,t,2022-07-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522342375
C00486845,LCV VICTORY FUND,2021,M5,202107149451071368,24,1525531,WOMEN VOTE!,,,,1800 M ST NW,STE 375N,WASHINGTON,DC,200365862,1517464,A,,IN-KIND: POLLING,2021-04-12 00:00:00,2021-04-16 00:00:00,21000.00,408045.57,005,Polling Expenses,S,,,H2LA02131,"PETERSON, KAREN CARTER",,KAREN CARTER,,PETERSON,,H,LA,02,DEM,,,,,,,,"COLLINS, PATRICK",2021-05-20 00:00:00,,,,R2021,RUN-OFF SPECIAL,,,PATRICK,,COLLINS,VVAG5AQPCV9,,N,NO CHANGE,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4071520211320587263,4071620211320840047,,,f,t,2021-07-14 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202107149451071368
C00486845,LCV VICTORY FUND,2022,M9,202209209528750799,24,1631700,BLUEPRINT INTERACTIVE,,,,2307 N TRENTON ST,,ARLINGTON,VA,222074040,1631700,N,,DIGITAL AD BUY,2022-08-26 00:00:00,2022-08-31 00:00:00,18422.30,29695.03,004,Advertising Expenses ,S,,,H6NV04020,"LEE, SUSIE",,SUSIE,,LEE,,H,NV,03,DEM,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF1E1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546531,,,f,t,2022-09-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750799
C00486845,LCV VICTORY FUND,2022,30G,202212089550347473,24,1670599,BLUEPRINT INTERACTIVE,,,,2307 N TRENTON ST,,ARLINGTON,VA,222074040,1670599,N,0,DIGITAL AD BUY,2022-11-18 00:00:00,2022-11-18 00:00:00,53580.00,1644245.22,004,Advertising Expenses ,S,,,S0GA00559,"WARNOCK, RAPHAEL",,RAPHAEL,,WARNOCK,,S,GA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,RUN-OFF GENERAL,,,PATRICK,,COLLINS,VVAG5ARNZX8,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925067,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347473
C00486845,LCV VICTORY FUND,2022,M10,202210209537740873,24,1645598,KEYSTONE PRESS,,,,520 E INDUSTRIAL PARK DR,,MANCHESTER,NH,031095323,1645598,N,0,POSTAGE,2022-09-23 00:00:00,2022-09-27 00:00:00,3297.24,316685.22,004,Advertising Expenses ,S,,,S6NH00091,"HASSAN, MARGARET WOOD",,MARGARET WOOD,,HASSAN,,S,NH,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARG4J6,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804580,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740873
C00486845,LCV VICTORY FUND,2022,12G,202210279542049011,24,1653599,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1653599,N,0,MAILER,2022-10-13 00:00:00,2022-10-17 00:00:00,9725.00,1779007.67,004,Advertising Expenses ,S,,,S6NH00091,"HASSAN, MARGARET WOOD",,MARGARET WOOD,,HASSAN,,S,NH,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK737,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715010,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049011
C00486845,LCV VICTORY FUND,2022,M10,202210209537740906,24,1645598,SKDKNICKERBOCKER,,,,1150 18TH ST NW,STE 800,WASHINGTON,DC,200363845,1645598,N,0,DIGITAL AD BUY,2022-09-19 00:00:00,2022-09-20 00:00:00,19751.71,354755.91,004,Advertising Expenses ,S,,,H8PA15229,"WILD, SUSAN",,SUSAN,,WILD,,H,PA,07,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARFW73,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804646,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740906
C00486845,LCV VICTORY FUND,2022,12G,202210279542049008,24,1653599,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1653599,N,0,MAILER,2022-10-13 00:00:00,2022-10-17 00:00:00,10509.00,63553.65,004,Advertising Expenses ,S,,,H8CA45130,"PORTER, KATHERINE",,KATHERINE,,PORTER,,H,CA,47,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK6N7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715003,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049008
C00486845,LCV VICTORY FUND,2022,M9,202209209528750820,24,1631700,THREE POINT MEDIA LLC,,,,290 BROADWAY,STE 120,METHUEN,MA,018446827,1631700,N,,DIGITAL AD PRODUCTION,2022-08-31 00:00:00,2022-08-31 00:00:00,29116.94,539736.02,004,Advertising Expenses ,S,X,,S0GA00559,"WARNOCK, RAPHAEL",,RAPHAEL,,WARNOCK,,S,GA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF1A0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546573,,,f,t,2022-09-20 00:00:00,*,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750820
C00486845,LCV VICTORY FUND,2022,M8,202208199525583368,24,1625863,BRYSON GILLETTE LLC,,,,10 E YANONALI ST,,SANTA BARBARA,CA,931011875,1625863,N,,DIGITAL AD BUY,2022-07-08 00:00:00,2022-07-08 00:00:00,600.00,650583.32,004,Advertising Expenses ,S,,,H2MD04356,"EDWARDS, DONNA F",,DONNA F,,EDWARDS,,H,MD,04,DEM,,,,,,,,"COLLINS, PATRICK",2022-08-19 00:00:00,,,,P2022,,,,PATRICK,,COLLINS,VVAG5ARBJE4,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4081920221565480417,4082320221565961040,,,f,t,2022-08-19 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525583368
C00486845,LCV VICTORY FUND,2022,30G,202212089550347484,24,1670599,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1670599,N,0,STAFF TIME FOR PRESS RELEASE (VIA DRAWDOWN),2022-11-17 00:00:00,2022-11-17 00:00:00,46.57,1644245.22,004,Advertising Expenses ,S,,,S0GA00559,"WARNOCK, RAPHAEL",,RAPHAEL,,WARNOCK,,S,GA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,RUN-OFF GENERAL,,,PATRICK,,COLLINS,VVAG5ARNZS7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925089,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347484
C00486845,LCV VICTORY FUND,2022,M10,202210209537740890,24,1645598,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1645598,N,0,MAILER,2022-09-30 00:00:00,2022-10-07 00:00:00,10483.00,75448.27,004,Advertising Expenses ,S,,,H8VA07094,"SPANBERGER, ABIGAIL",,ABIGAIL,,SPANBERGER,,H,VA,07,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARHTB5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804613,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740890
C00486845,LCV VICTORY FUND,2022,12G,202210279542049007,24,1653599,MAILING.COM,,,,4833 S 38TH ST,,PHOENIX,AZ,850402908,1653599,N,0,POSTAGE,2022-10-05 00:00:00,2022-10-07 00:00:00,5018.20,320520.73,004,Advertising Expenses ,S,,,H8CA49058,"LEVIN, MIKE",,MIKE,,LEVIN,,H,CA,49,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARHTM6,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715001,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049007
C00486845,LCV VICTORY FUND,2022,M9,202209209528750796,24,1631700,BEACON MEDIA LLC,,,,1725 I ST NW,STE 300,WASHINGTON,DC,200062423,1631700,N,,TV AD PRODUCTION,2022-08-26 00:00:00,2022-08-26 00:00:00,9393.15,307802.29,001,Administrative/Salary/Overhead Expenses ,O,,,H0PA07132,"SCHELLER, LISA",,LISA,,SCHELLER,,H,PA,07,REP,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5AREPM5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546525,,,f,t,2022-09-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750796
C00486845,LCV VICTORY FUND,2022,30G,202212089550347485,24,1670599,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1670599,N,0,STAFF TIME AND EMAILS FOR ONLINE MESSAGES (VIA DRAWDOWN),2022-11-20 00:00:00,2022-11-20 00:00:00,325.14,1644245.22,004,Advertising Expenses ,S,,,S0GA00559,"WARNOCK, RAPHAEL",,RAPHAEL,,WARNOCK,,S,GA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,RUN-OFF GENERAL,,,PATRICK,,COLLINS,VVAG5ARPHE0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925091,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347485
C00486845,LCV VICTORY FUND,2022,M10,202210209537740918,24,1645598,SKDKNICKERBOCKER,,,,1150 18TH ST NW,STE 800,WASHINGTON,DC,200363845,1645598,N,0,DIGITAL AD PRODUCTION,2022-09-21 00:00:00,2022-09-20 00:00:00,11619.00,45454.88,004,Advertising Expenses ,S,,,H8IA03124,"AXNE, CINDY",,CINDY,,AXNE,,H,IA,03,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARFWW9,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804670,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740918
C00486845,LCV VICTORY FUND,2022,M10,202210209537740887,24,1645598,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1645598,N,0,MAILER,2022-09-30 00:00:00,2022-10-07 00:00:00,3000.50,28364.48,004,Advertising Expenses ,S,,,H0NH02181,"KUSTER, ANN MCLANE",,ANN MCLANE,,KUSTER,,H,NH,02,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARHT16,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804608,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740887
C00486845,LCV VICTORY FUND,2022,M9,202209209528750801,24,1631700,BLUEPRINT INTERACTIVE,,,,2307 N TRENTON ST,,ARLINGTON,VA,222074040,1631700,N,,DIGITAL AD BUY,2022-08-26 00:00:00,2022-08-31 00:00:00,25177.60,42686.30,004,Advertising Expenses ,S,,,H8WA08189,"SCHRIER, KIM",,KIM,,SCHRIER,,H,WA,08,DEM,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF1Q0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546534,,,f,t,2022-09-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750801
C00486845,LCV VICTORY FUND,2022,M6,202206169514935228,24,1602755,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1602755,N,,STAFF TIME FOR PRESS RELEASE (VIA DRAWDOWN),2022-05-04 00:00:00,2022-05-04 00:00:00,11.39,77182.59,001,Administrative/Salary/Overhead Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"COLLINS, PATRICK",2022-06-20 00:00:00,,,,R2022,RUN-OFF PRIMARY,,,PATRICK,,COLLINS,VVAG5AR8YX5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4061720221530229163,4062320221531138691,,,f,t,2022-06-16 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202206169514935228
C00486845,LCV VICTORY FUND,2022,12G,202210279542049017,24,1653599,OTG STRATEGIES,,,,106 LANGTREE VILLAGE DR,STE 301,MOORESVILLE,NC,281177594,1653599,N,0,FIELD CANVASS CONSULTING,2022-10-18 00:00:00,2022-10-18 00:00:00,297000.00,3020251.96,004,Advertising Expenses ,S,,,S6NV00200,"MASTO, CATHERINE CORTEZ",,CATHERINE CORTEZ,,MASTO,,S,NV,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK5Z3,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715021,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049017
C00486845,LCV VICTORY FUND,2022,M9,202209209528750823,24,1631700,THREE POINT MEDIA LLC,,,,290 BROADWAY,STE 120,METHUEN,MA,018446827,1631700,N,,DIGITAL AD PRODUCTION,2022-08-31 00:00:00,2022-08-31 00:00:00,8067.94,55776.30,004,Advertising Expenses ,S,X,,H8IL14174,"UNDERWOOD, LAUREN A",,LAUREN,A,UNDERWOOD,,H,IL,14,DEM,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF1M7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546578,,,f,t,2022-09-20 00:00:00,*,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750823
